date,x,y,percentChange,change
2019-12-19T00:00:00,1576713600000,46.83,0.107,0.05
2019-12-20T00:00:00,1576800000000,45.57,-2.691,-1.26
2019-12-23T00:00:00,1577059200000,44.03,-3.379,-1.54
2019-12-24T00:00:00,1577145600000,42.85,-2.68,-1.18
2019-12-27T00:00:00,1577404800000,42.78,-0.163,-0.07
2019-12-30T00:00:00,1577664000000,41.24,-3.6,-1.54
2019-12-31T00:00:00,1577750400000,41.45,0.509,0.21
2020-01-02T00:00:00,1577923200000,40.61,-2.027,-0.84
2020-01-03T00:00:00,1578009600000,41.99,3.398,1.38
2020-01-06T00:00:00,1578268800000,40.38,-3.834,-1.61
2020-01-07T00:00:00,1578355200000,39.55,-2.055,-0.83
2020-01-08T00:00:00,1578441600000,39.37,-0.455,-0.18
2020-01-09T00:00:00,1578528000000,39.94,1.448,0.57
2020-01-10T00:00:00,1578614400000,39.56,-0.951,-0.38
2020-01-13T00:00:00,1578873600000,40.13,1.441,0.57
2020-01-14T00:00:00,1578960000000,38.54,-3.962,-1.59
2020-01-15T00:00:00,1579046400000,38.4,-0.363,-0.14
2020-01-16T00:00:00,1579132800000,38.3,-0.26,-0.1
2020-01-17T00:00:00,1579219200000,38.21,-0.235,-0.09
2020-01-20T00:00:00,1579478400000,37.33,-2.303,-0.88
2020-01-21T00:00:00,1579564800000,37.4,0.188,0.07
2020-01-22T00:00:00,1579651200000,36.84,-1.497,-0.56
2020-01-23T00:00:00,1579737600000,36.54,-0.814,-0.3
2020-01-24T00:00:00,1579824000000,37.01,1.286,0.47
2020-01-27T00:00:00,1580083200000,36.98,-0.081,-0.03
2020-01-28T00:00:00,1580169600000,37.5,1.406,0.52
2020-01-29T00:00:00,1580256000000,36.25,-3.333,-1.25
2020-01-30T00:00:00,1580342400000,35.1,-3.172,-1.15
2020-01-31T00:00:00,1580428800000,34.24,-2.45,-0.86
2020-02-03T00:00:00,1580688000000,32.78,-4.264,-1.46
2020-02-04T00:00:00,1580774400000,33.09,0.946,0.31
2020-02-05T00:00:00,1580860800000,32.92,-0.514,-0.17
2020-02-06T00:00:00,1580947200000,32.79,-0.395,-0.13
2020-02-07T00:00:00,1581033600000,32.5,-0.884,-0.29
2020-02-10T00:00:00,1581292800000,31.4,-3.385,-1.1
2020-02-11T00:00:00,1581379200000,31.28,-0.382,-0.12
2020-02-12T00:00:00,1581465600000,31.59,0.991,0.31
2020-02-13T00:00:00,1581552000000,31.64,0.158,0.05
2020-02-14T00:00:00,1581638400000,31.97,1.043,0.33
2020-02-17T00:00:00,1581897600000,32.75,2.44,0.78
2020-02-18T00:00:00,1581984000000,32.67,-0.244,-0.08
2020-02-19T00:00:00,1582070400000,33.53,2.632,0.86
2020-02-20T00:00:00,1582156800000,33.41,-0.358,-0.12
2020-02-21T00:00:00,1582243200000,33.31,-0.299,-0.1
2020-02-24T00:00:00,1582502400000,33.16,-0.45,-0.15
2020-02-25T00:00:00,1582588800000,33.12,-0.121,-0.04
2020-02-26T00:00:00,1582675200000,33.61,1.479,0.49
2020-02-27T00:00:00,1582761600000,33.54,-0.208,-0.07
2020-02-28T00:00:00,1582848000000,32.6,-2.803,-0.94
2020-03-02T00:00:00,1583107200000,32.97,1.135,0.37
2020-03-03T00:00:00,1583193600000,33.45,1.456,0.48
2020-03-04T00:00:00,1583280000000,33.22,-0.688,-0.23
2020-03-05T00:00:00,1583366400000,32.96,-0.783,-0.26
2020-03-06T00:00:00,1583452800000,32.68,-0.85,-0.28
2020-03-09T00:00:00,1583712000000,32.39,-0.887,-0.29
2020-03-10T00:00:00,1583798400000,33.61,3.767,1.22
2020-03-11T00:00:00,1583884800000,34.37,2.261,0.76
2020-03-12T00:00:00,1583971200000,34.17,-0.582,-0.2
2020-03-13T00:00:00,1584057600000,34.11,-0.176,-0.06
2020-03-16T00:00:00,1584316800000,32.68,-4.192,-1.43
2020-03-17T00:00:00,1584403200000,31.62,-3.244,-1.06
2020-03-18T00:00:00,1584489600000,30.3,-4.175,-1.32
2020-03-19T00:00:00,1584576000000,31.16,2.838,0.86
2020-03-20T00:00:00,1584662400000,30.1,-3.402,-1.06
2020-03-23T00:00:00,1584921600000,29.36,-2.458,-0.74
2020-03-24T00:00:00,1585008000000,29.13,-0.783,-0.23
2020-03-25T00:00:00,1585094400000,28.26,-2.987,-0.87
2020-03-26T00:00:00,1585180800000,27.62,-2.265,-0.64
2020-03-27T00:00:00,1585267200000,25.85,-6.408,-1.77
2020-03-30T00:00:00,1585526400000,24.63,-4.72,-1.22
2020-03-31T00:00:00,1585612800000,24.63,0.0,0.0
2020-04-01T00:00:00,1585699200000,24.33,-1.218,-0.3
2020-04-02T00:00:00,1585785600000,24.77,1.808,0.44
2020-04-03T00:00:00,1585872000000,24.7,-0.283,-0.07
2020-04-06T00:00:00,1586131200000,25.7,4.049,1.0
2020-04-07T00:00:00,1586217600000,26.91,4.708,1.21
2020-04-08T00:00:00,1586304000000,26.76,-0.557,-0.15
2020-04-15T00:00:00,1586908800000,24.98,-6.652,-1.78
2020-04-16T00:00:00,1586995200000,25.75,3.082,0.77
2020-04-17T00:00:00,1587081600000,26.09,1.32,0.34
2020-04-20T00:00:00,1587340800000,25.0,-4.178,-1.09
2020-04-21T00:00:00,1587427200000,24.47,-2.12,-0.53
2020-04-22T00:00:00,1587513600000,25.13,2.697,0.66
2020-04-23T00:00:00,1587600000000,24.71,-1.671,-0.42
2020-04-24T00:00:00,1587686400000,24.09,-2.509,-0.62
2020-04-27T00:00:00,1587945600000,24.26,0.706,0.17
2020-04-28T00:00:00,1588032000000,24.31,0.206,0.05
2020-04-29T00:00:00,1588118400000,23.9,-1.687,-0.41
2020-04-30T00:00:00,1588204800000,25.76,7.782,1.86
2020-05-01T00:00:00,1588291200000,25.24,-2.019,-0.52
2020-05-04T00:00:00,1588550400000,25.03,-0.832,-0.21
2020-05-05T00:00:00,1588636800000,25.04,0.04,0.01
2020-05-06T00:00:00,1588723200000,25.29,0.998,0.25
2020-05-07T00:00:00,1588809600000,25.72,1.7,0.43
2020-05-11T00:00:00,1589155200000,25.43,-1.128,-0.29
2020-05-13T00:00:00,1589328000000,24.74,-2.713,-0.69
2020-05-14T00:00:00,1589414400000,25.11,1.496,0.37
2020-05-15T00:00:00,1589500800000,25.3,0.757,0.19
2020-05-18T00:00:00,1589760000000,24.99,-1.225,-0.31
2020-05-19T00:00:00,1589846400000,25.05,0.24,0.06
2020-05-20T00:00:00,1589932800000,25.15,0.399,0.1
2020-05-21T00:00:00,1590019200000,24.63,-2.068,-0.52
2020-05-22T00:00:00,1590105600000,24.0,-2.558,-0.63
2020-05-26T00:00:00,1590451200000,24.78,3.25,0.78
2020-05-27T00:00:00,1590537600000,24.0,-3.148,-0.78
2020-05-28T00:00:00,1590624000000,23.1,-3.75,-0.9
2020-05-29T00:00:00,1590710400000,25.19,9.048,2.09
2020-06-01T00:00:00,1590969600000,24.55,-2.541,-0.64
2020-06-02T00:00:00,1591056000000,25.62,4.358,1.07
2020-06-03T00:00:00,1591142400000,26.81,4.645,1.19
2020-06-04T00:00:00,1591228800000,27.14,1.231,0.33
2020-06-05T00:00:00,1591315200000,28.12,3.611,0.98
2020-06-08T00:00:00,1591574400000,27.41,-2.525,-0.71
2020-06-09T00:00:00,1591660800000,26.75,-2.408,-0.66
2020-06-10T00:00:00,1591747200000,26.88,0.486,0.13
2020-06-11T00:00:00,1591833600000,27.21,1.228,0.33
2020-06-12T00:00:00,1591920000000,27.87,2.426,0.66
2020-06-15T00:00:00,1592179200000,28.26,1.399,0.39
2020-06-16T00:00:00,1592265600000,28.25,-0.035,-0.01
2020-06-17T00:00:00,1592352000000,28.21,-0.142,-0.04
2020-06-18T00:00:00,1592438400000,29.19,3.474,0.98
2020-06-19T00:00:00,1592524800000,29.94,2.569,0.75
2020-06-22T00:00:00,1592784000000,29.69,-0.835,-0.25
2020-06-23T00:00:00,1592870400000,31.26,5.288,1.57
2020-06-24T00:00:00,1592956800000,31.14,-0.384,-0.12
2020-06-25T00:00:00,1593043200000,30.36,-2.505,-0.78
2020-06-26T00:00:00,1593129600000,30.05,-1.021,-0.31
2020-06-29T00:00:00,1593388800000,31.59,5.125,1.54
2020-06-30T00:00:00,1593475200000,33.26,5.286,1.67
2020-07-01T00:00:00,1593561600000,32.8,-1.383,-0.46
2020-07-02T00:00:00,1593648000000,32.38,-1.28,-0.42
2020-07-03T00:00:00,1593734400000,32.25,-0.401,-0.13
2020-07-06T00:00:00,1593993600000,33.08,2.574,0.83
2020-07-07T00:00:00,1594080000000,33.61,1.602,0.53
2020-07-08T00:00:00,1594166400000,33.04,-1.696,-0.57
2020-07-09T00:00:00,1594252800000,32.6,-1.332,-0.44
2020-07-10T00:00:00,1594339200000,31.52,-3.313,-1.08
2020-07-14T00:00:00,1594684800000,31.0,-1.65,-0.52
2020-07-15T00:00:00,1594771200000,31.45,1.452,0.45
2020-07-16T00:00:00,1594857600000,29.98,-4.674,-1.47
2020-07-17T00:00:00,1594944000000,30.6,2.068,0.62
2020-07-20T00:00:00,1595203200000,29.37,-4.02,-1.23
2020-07-21T00:00:00,1595289600000,29.62,0.851,0.25
2020-07-22T00:00:00,1595376000000,29.95,1.114,0.33
2020-07-23T00:00:00,1595462400000,30.4,1.503,0.45
2020-07-24T00:00:00,1595548800000,29.9,-1.645,-0.5
2020-07-29T00:00:00,1595980800000,30.24,1.137,0.34
2020-07-30T00:00:00,1596067200000,30.9,2.183,0.66
2020-07-31T00:00:00,1596153600000,33.57,8.641,2.67
2020-08-03T00:00:00,1596412800000,34.52,2.83,0.95
2020-08-04T00:00:00,1596499200000,35.39,2.52,0.87
2020-08-05T00:00:00,1596585600000,36.54,3.25,1.15
2020-08-06T00:00:00,1596672000000,37.86,3.612,1.32
2020-08-07T00:00:00,1596758400000,38.78,2.43,0.92
2020-08-10T00:00:00,1597017600000,38.18,-1.547,-0.6
2020-08-11T00:00:00,1597104000000,37.59,-1.545,-0.59
2020-08-12T00:00:00,1597190400000,36.63,-2.554,-0.96
2020-08-13T00:00:00,1597276800000,36.45,-0.491,-0.18
2020-08-17T00:00:00,1597622400000,37.59,3.128,1.14
2020-08-18T00:00:00,1597708800000,38.67,2.873,1.08
2020-08-19T00:00:00,1597795200000,37.81,-2.224,-0.86
2020-08-20T00:00:00,1597881600000,37.43,-1.005,-0.38
2020-08-21T00:00:00,1597968000000,36.43,-2.672,-1.0
2020-08-24T00:00:00,1598227200000,38.39,5.38,1.96
2020-08-25T00:00:00,1598313600000,40.23,4.793,1.84
2020-08-26T00:00:00,1598400000000,40.79,1.392,0.56
2020-08-27T00:00:00,1598486400000,40.51,-0.686,-0.28
2020-08-28T00:00:00,1598572800000,43.62,7.677,3.11
2020-09-01T00:00:00,1598918400000,43.26,-0.825,-0.36
2020-09-02T00:00:00,1599004800000,42.99,-0.624,-0.27
2020-09-03T00:00:00,1599091200000,43.62,1.465,0.63
2020-09-04T00:00:00,1599177600000,43.87,0.573,0.25
2020-09-07T00:00:00,1599436800000,42.6,-2.895,-1.27
2020-09-08T00:00:00,1599523200000,41.98,-1.455,-0.62
2020-09-09T00:00:00,1599609600000,41.95,-0.071,-0.03
2020-09-10T00:00:00,1599696000000,42.16,0.501,0.21
2020-09-11T00:00:00,1599782400000,42.04,-0.285,-0.12
2020-09-14T00:00:00,1600041600000,42.85,1.927,0.81
2020-09-15T00:00:00,1600128000000,43.64,1.844,0.79
2020-09-16T00:00:00,1600214400000,43.67,0.069,0.03
2020-09-17T00:00:00,1600300800000,43.1,-1.305,-0.57
2020-09-18T00:00:00,1600387200000,43.03,-0.162,-0.07
2020-09-23T00:00:00,1600819200000,43.71,1.58,0.68
2020-09-24T00:00:00,1600905600000,42.96,-1.716,-0.75
2020-09-25T00:00:00,1600992000000,42.92,-0.093,-0.04
2020-09-29T00:00:00,1601337600000,44.66,4.054,1.74
2020-09-30T00:00:00,1601424000000,52.44,17.421,7.78
2020-10-01T00:00:00,1601510400000,51.36,-2.059,-1.08
2020-10-02T00:00:00,1601596800000,49.79,-3.057,-1.57
2020-10-05T00:00:00,1601856000000,50.46,1.346,0.67
2020-10-06T00:00:00,1601942400000,49.53,-1.843,-0.93
2020-10-07T00:00:00,1602028800000,50.21,1.373,0.68
2020-10-08T00:00:00,1602115200000,50.2,-0.02,-0.01
2020-10-09T00:00:00,1602201600000,49.83,-0.737,-0.37
2020-10-12T00:00:00,1602460800000,49.09,-1.485,-0.74
2020-10-13T00:00:00,1602547200000,48.51,-1.182,-0.58
2020-10-14T00:00:00,1602633600000,49.39,1.814,0.88
2020-10-15T00:00:00,1602720000000,49.39,0.0,0.0
2020-10-16T00:00:00,1602806400000,50.24,1.721,0.85
2020-10-19T00:00:00,1603065600000,49.44,-1.592,-0.8
2020-10-20T00:00:00,1603152000000,49.6,0.324,0.16
2020-10-21T00:00:00,1603238400000,48.73,-1.754,-0.87
2020-10-22T00:00:00,1603324800000,50.28,3.181,1.55
2020-10-23T00:00:00,1603411200000,51.02,1.472,0.74
2020-10-26T00:00:00,1603670400000,49.82,-2.352,-1.2
2020-10-28T00:00:00,1603843200000,48.55,-2.549,-1.27
2020-10-29T00:00:00,1603929600000,48.28,-0.556,-0.27
2020-10-30T00:00:00,1604016000000,48.03,-0.518,-0.25
2020-11-02T00:00:00,1604275200000,46.58,-3.019,-1.45
2020-11-03T00:00:00,1604361600000,46.56,-0.043,-0.02
2020-11-04T00:00:00,1604448000000,46.68,0.258,0.12
2020-11-06T00:00:00,1604620800000,46.98,0.643,0.3
2020-11-09T00:00:00,1604880000000,46.91,-0.149,-0.07
2020-11-10T00:00:00,1604966400000,46.27,-1.364,-0.64
2020-11-11T00:00:00,1605052800000,46.53,0.562,0.26
2020-11-12T00:00:00,1605139200000,46.22,-0.666,-0.31
2020-11-13T00:00:00,1605225600000,46.41,0.411,0.19
2020-11-16T00:00:00,1605484800000,47.26,1.832,0.85
2020-11-17T00:00:00,1605571200000,46.1,-2.455,-1.16
2020-11-18T00:00:00,1605657600000,45.3,-1.735,-0.8
2020-11-19T00:00:00,1605744000000,44.3,-2.208,-1.0
2020-11-23T00:00:00,1606089600000,45.27,2.19,0.97
2020-11-24T00:00:00,1606176000000,46.03,1.679,0.76
2020-11-25T00:00:00,1606262400000,47.31,2.781,1.28
2020-11-27T00:00:00,1606435200000,48.81,3.171,1.5
2020-11-30T00:00:00,1606694400000,54.21,11.063,5.4
2020-12-01T00:00:00,1606780800000,53.64,-1.051,-0.57
2020-12-02T00:00:00,1606867200000,54.02,0.708,0.38
2020-12-03T00:00:00,1606953600000,53.11,-1.685,-0.91
2020-12-04T00:00:00,1607040000000,54.53,2.674,1.42
2020-12-07T00:00:00,1607299200000,53.97,-1.027,-0.56
2020-12-09T00:00:00,1607472000000,54.18,0.389,0.21
2020-12-10T00:00:00,1607558400000,56.43,4.153,2.25
2020-12-11T00:00:00,1607644800000,56.45,0.035,0.02
2020-12-14T00:00:00,1607904000000,57.82,2.427,1.37
2020-12-15T00:00:00,1607990400000,59.74,3.321,1.92
2020-12-16T00:00:00,1608076800000,58.25,-2.494,-1.49
2020-12-17T00:00:00,1608163200000,57.52,-1.253,-0.73
2020-12-18T00:00:00,1608249600000,57.56,0.07,0.04
2020-12-21T00:00:00,1608508800000,59.57,3.492,2.01
2020-12-22T00:00:00,1608595200000,62.29,4.566,2.72
2020-12-23T00:00:00,1608681600000,62.0,-0.466,-0.29
2020-12-24T00:00:00,1608768000000,63.03,1.661,1.03
2020-12-29T00:00:00,1609200000000,68.17,8.155,5.14
2020-12-30T00:00:00,1609286400000,67.91,-0.381,-0.26
2020-12-31T00:00:00,1609372800000,65.7,-3.254,-2.21
2021-01-04T00:00:00,1609718400000,67.81,3.212,2.11
2021-01-05T00:00:00,1609804800000,63.71,-6.046,-4.1
2021-01-06T00:00:00,1609891200000,63.51,-0.314,-0.2
2021-01-07T00:00:00,1609977600000,67.57,6.393,4.06
2021-01-08T00:00:00,1610064000000,70.47,4.292,2.9
2021-01-11T00:00:00,1610323200000,74.35,5.506,3.88
2021-01-12T00:00:00,1610409600000,84.99,14.311,10.64
2021-01-13T00:00:00,1610496000000,77.25,-9.107,-7.74
2021-01-14T00:00:00,1610582400000,74.16,-4.0,-3.09
2021-01-15T00:00:00,1610668800000,70.64,-4.746,-3.52
2021-01-18T00:00:00,1610928000000,68.2,-3.454,-2.44
2021-01-19T00:00:00,1611014400000,68.13,-0.103,-0.07
2021-01-20T00:00:00,1611100800000,66.83,-1.908,-1.3
2021-01-21T00:00:00,1611187200000,66.96,0.195,0.13
2021-01-22T00:00:00,1611273600000,69.81,4.256,2.85
2021-01-25T00:00:00,1611532800000,66.53,-4.698,-3.28
2021-01-26T00:00:00,1611619200000,64.56,-2.961,-1.97
2021-01-27T00:00:00,1611705600000,64.5,-0.093,-0.06
2021-01-28T00:00:00,1611792000000,67.17,4.14,2.67
2021-01-29T00:00:00,1611878400000,60.59,-9.796,-6.58
2021-02-01T00:00:00,1612137600000,56.62,-6.552,-3.97
2021-02-02T00:00:00,1612224000000,57.03,0.724,0.41
2021-02-03T00:00:00,1612310400000,56.86,-0.298,-0.17
2021-02-04T00:00:00,1612396800000,56.8,-0.106,-0.06
2021-02-05T00:00:00,1612483200000,58.06,2.218,1.26
2021-02-08T00:00:00,1612742400000,61.35,5.667,3.29
2021-02-09T00:00:00,1612828800000,59.54,-2.95,-1.81
2021-02-10T00:00:00,1612915200000,58.33,-2.032,-1.21
2021-02-11T00:00:00,1613001600000,55.79,-4.355,-2.54
2021-02-12T00:00:00,1613088000000,55.95,0.287,0.16
2021-02-15T00:00:00,1613347200000,53.54,-4.307,-2.41
2021-02-16T00:00:00,1613433600000,53.38,-0.299,-0.16
2021-02-17T00:00:00,1613520000000,52.73,-1.218,-0.65
2021-02-18T00:00:00,1613606400000,54.26,2.902,1.53
2021-02-19T00:00:00,1613692800000,53.1,-2.138,-1.16
2021-02-22T00:00:00,1613952000000,51.82,-2.411,-1.28
2021-02-24T00:00:00,1614124800000,52.86,2.007,1.04
2021-02-25T00:00:00,1614211200000,52.74,-0.227,-0.12
2021-02-26T00:00:00,1614297600000,51.29,-2.749,-1.45
2021-03-01T00:00:00,1614556800000,51.6,0.604,0.31
2021-03-02T00:00:00,1614643200000,51.8,0.388,0.2
2021-03-03T00:00:00,1614729600000,50.43,-2.645,-1.37
2021-03-04T00:00:00,1614816000000,51.08,1.289,0.65
2021-03-05T00:00:00,1614902400000,52.56,2.897,1.48
2021-03-08T00:00:00,1615161600000,51.89,-1.275,-0.67
2021-03-09T00:00:00,1615248000000,53.77,3.623,1.88
2021-03-10T00:00:00,1615334400000,55.88,3.924,2.11
2021-03-11T00:00:00,1615420800000,56.89,1.807,1.01
2021-03-12T00:00:00,1615507200000,57.72,1.459,0.83
2021-03-15T00:00:00,1615766400000,56.45,-2.2,-1.27
2021-03-16T00:00:00,1615852800000,55.01,-2.551,-1.44
2021-03-17T00:00:00,1615939200000,56.26,2.272,1.25
2021-03-18T00:00:00,1616025600000,55.49,-1.369,-0.77
2021-03-19T00:00:00,1616112000000,54.6,-1.604,-0.89
2021-03-22T00:00:00,1616371200000,56.33,3.168,1.73
2021-03-23T00:00:00,1616457600000,56.38,0.089,0.05
2021-03-25T00:00:00,1616630400000,56.21,-0.302,-0.17
2021-03-26T00:00:00,1616716800000,57.21,1.779,1.0
2021-03-30T00:00:00,1617062400000,57.12,-0.157,-0.09
2021-03-31T00:00:00,1617148800000,55.97,-2.013,-1.15
2021-04-01T00:00:00,1617235200000,56.22,0.447,0.25
2021-04-06T00:00:00,1617667200000,57.73,2.686,1.51
2021-04-07T00:00:00,1617753600000,57.29,-0.762,-0.44
2021-04-08T00:00:00,1617840000000,56.8,-0.855,-0.49
2021-04-09T00:00:00,1617926400000,56.64,-0.282,-0.16
2021-04-12T00:00:00,1618185600000,58.72,3.672,2.08
2021-04-13T00:00:00,1618272000000,58.32,-0.681,-0.4
2021-04-14T00:00:00,1618358400000,58.66,0.583,0.34
2021-04-15T00:00:00,1618444800000,59.64,1.671,0.98
2021-04-16T00:00:00,1618531200000,60.67,1.727,1.03
2021-04-19T00:00:00,1618790400000,61.6,1.533,0.93
2021-04-21T00:00:00,1618963200000,62.5,1.461,0.9
2021-04-22T00:00:00,1619049600000,63.78,2.048,1.28
2021-04-23T00:00:00,1619136000000,61.43,-3.685,-2.35
2021-04-26T00:00:00,1619395200000,62.89,2.377,1.46
2021-04-27T00:00:00,1619481600000,65.21,3.689,2.32
2021-04-28T00:00:00,1619568000000,64.96,-0.383,-0.25
2021-04-29T00:00:00,1619654400000,67.19,3.433,2.23
2021-04-30T00:00:00,1619740800000,69.68,3.706,2.49
2021-05-04T00:00:00,1620086400000,68.63,-1.507,-1.05
2021-05-05T00:00:00,1620172800000,69.13,0.729,0.5
2021-05-06T00:00:00,1620259200000,69.81,0.984,0.68
2021-05-07T00:00:00,1620345600000,69.62,-0.272,-0.19
2021-05-10T00:00:00,1620604800000,71.78,3.103,2.16
2021-05-11T00:00:00,1620691200000,72.81,1.435,1.03
2021-05-12T00:00:00,1620777600000,74.85,2.802,2.04
2021-05-13T00:00:00,1620864000000,75.48,0.842,0.63
2021-05-14T00:00:00,1620950400000,77.85,3.14,2.37
2021-05-17T00:00:00,1621209600000,76.49,-1.747,-1.36
2021-05-18T00:00:00,1621296000000,74.0,-3.255,-2.49
2021-05-19T00:00:00,1621382400000,70.18,-5.162,-3.82
2021-05-20T00:00:00,1621468800000,73.49,4.716,3.31
2021-05-21T00:00:00,1621555200000,75.06,2.136,1.57
2021-05-24T00:00:00,1621814400000,75.15,0.12,0.09
2021-05-25T00:00:00,1621900800000,78.03,3.832,2.88
2021-05-26T00:00:00,1621987200000,78.22,0.243,0.19
2021-05-27T00:00:00,1622073600000,75.15,-3.925,-3.07
2021-05-28T00:00:00,1622160000000,73.94,-1.61,-1.21
2021-06-01T00:00:00,1622505600000,75.49,2.096,1.55
2021-06-02T00:00:00,1622592000000,73.68,-2.398,-1.81
2021-06-03T00:00:00,1622678400000,73.44,-0.326,-0.24
2021-06-04T00:00:00,1622764800000,73.25,-0.259,-0.19
2021-06-07T00:00:00,1623024000000,74.24,1.352,0.99
2021-06-08T00:00:00,1623110400000,76.06,2.452,1.82
2021-06-09T00:00:00,1623196800000,76.63,0.749,0.57
2021-06-10T00:00:00,1623283200000,76.64,0.013,0.01
2021-06-11T00:00:00,1623369600000,74.75,-2.466,-1.89
2021-06-14T00:00:00,1623628800000,77.44,3.599,2.69
2021-06-15T00:00:00,1623715200000,75.68,-2.273,-1.76
2021-06-16T00:00:00,1623801600000,75.6,-0.106,-0.08
2021-06-17T00:00:00,1623888000000,75.68,0.106,0.08
2021-06-18T00:00:00,1623974400000,77.66,2.616,1.98
2021-06-21T00:00:00,1624233600000,78.06,0.515,0.4
2021-06-22T00:00:00,1624320000000,79.41,1.729,1.35
2021-06-23T00:00:00,1624406400000,81.89,3.123,2.48
2021-06-24T00:00:00,1624492800000,83.56,2.039,1.67
2021-06-25T00:00:00,1624579200000,84.63,1.281,1.07
2021-06-28T00:00:00,1624838400000,84.69,0.071,0.06
2021-06-29T00:00:00,1624924800000,87.22,2.987,2.53
2021-06-30T00:00:00,1625011200000,88.82,1.834,1.6
2021-07-01T00:00:00,1625097600000,90.89,2.331,2.07
2021-07-02T00:00:00,1625184000000,91.01,0.132,0.12
2021-07-05T00:00:00,1625443200000,93.44,2.67,2.43
2021-07-06T00:00:00,1625529600000,85.36,-8.647,-8.08
2021-07-07T00:00:00,1625616000000,83.05,-2.706,-2.31
2021-07-08T00:00:00,1625702400000,85.29,2.697,2.24
2021-07-09T00:00:00,1625788800000,90.54,6.155,5.25
2021-07-12T00:00:00,1626048000000,86.42,-4.55,-4.12
2021-07-13T00:00:00,1626134400000,87.85,1.655,1.43
2021-07-14T00:00:00,1626220800000,86.31,-1.753,-1.54
2021-07-15T00:00:00,1626307200000,85.36,-1.101,-0.95
2021-07-16T00:00:00,1626393600000,87.63,2.659,2.27
2021-07-19T00:00:00,1626652800000,89.8,2.476,2.17
2021-07-20T00:00:00,1626739200000,88.56,-1.381,-1.24
2021-07-21T00:00:00,1626825600000,89.91,1.524,1.35
2021-07-22T00:00:00,1626912000000,89.85,-0.067,-0.06
2021-07-23T00:00:00,1626998400000,89.01,-0.935,-0.84
2021-07-26T00:00:00,1627257600000,92.4,3.809,3.39
2021-07-27T00:00:00,1627344000000,94.07,1.807,1.67
2021-07-28T00:00:00,1627430400000,98.57,4.784,4.5
2021-07-29T00:00:00,1627516800000,103.57,5.073,5.0
2021-07-30T00:00:00,1627603200000,101.55,-1.95,-2.02
2021-08-02T00:00:00,1627862400000,103.85,2.265,2.3
2021-08-03T00:00:00,1627948800000,102.33,-1.464,-1.52
2021-08-04T00:00:00,1628035200000,103.54,1.182,1.21
2021-08-05T00:00:00,1628121600000,105.28,1.681,1.74
2021-08-06T00:00:00,1628208000000,104.88,-0.38,-0.4
2021-08-09T00:00:00,1628467200000,105.26,0.362,0.38
2021-08-10T00:00:00,1628553600000,107.02,1.672,1.76
2021-08-11T00:00:00,1628640000000,109.5,2.317,2.48
2021-08-12T00:00:00,1628726400000,109.3,-0.183,-0.2
2021-08-13T00:00:00,1628812800000,107.36,-1.775,-1.94
2021-08-16T00:00:00,1629072000000,112.75,5.02,5.39
2021-08-17T00:00:00,1629158400000,111.25,-1.33,-1.5
2021-08-18T00:00:00,1629244800000,107.0,-3.82,-4.25
2021-08-19T00:00:00,1629331200000,99.3,-7.196,-7.7
2021-08-20T00:00:00,1629417600000,103.0,3.726,3.7
2021-08-23T00:00:00,1629676800000,103.03,0.029,0.03
2021-08-24T00:00:00,1629763200000,107.91,4.736,4.88
2021-08-25T00:00:00,1629849600000,108.69,0.723,0.78
2021-08-26T00:00:00,1629936000000,110.45,1.619,1.76
2021-08-27T00:00:00,1630022400000,114.37,3.549,3.92
2021-08-31T00:00:00,1630368000000,121.58,6.304,7.21
2021-09-01T00:00:00,1630454400000,120.09,-1.226,-1.49
2021-09-02T00:00:00,1630540800000,124.33,3.531,4.24
2021-09-03T00:00:00,1630627200000,123.97,-0.29,-0.36
2021-09-06T00:00:00,1630886400000,126.41,1.968,2.44
2021-09-07T00:00:00,1630972800000,128.44,1.606,2.03
2021-09-08T00:00:00,1631059200000,131.89,2.686,3.45
2021-09-09T00:00:00,1631145600000,133.73,1.395,1.84
2021-09-10T00:00:00,1631232000000,136.43,2.019,2.7
2021-09-13T00:00:00,1631491200000,146.09,7.081,9.66
2021-09-14T00:00:00,1631577600000,158.81,8.707,12.72
2021-09-15T00:00:00,1631664000000,180.95,13.941,22.14
2021-09-16T00:00:00,1631750400000,159.43,-11.893,-21.52
2021-09-17T00:00:00,1631836800000,163.59,2.609,4.16
2021-09-20T00:00:00,1632096000000,176.47,7.873,12.88
2021-09-21T00:00:00,1632182400000,181.86,3.054,5.39
2021-09-22T00:00:00,1632268800000,184.38,1.386,2.52
2021-09-23T00:00:00,1632355200000,181.01,-1.828,-3.37
2021-09-24T00:00:00,1632441600000,188.94,4.381,7.93
2021-09-27T00:00:00,1632700800000,201.26,6.521,12.32
2021-09-28T00:00:00,1632787200000,210.52,4.601,9.26
2021-09-29T00:00:00,1632873600000,229.4,8.968,18.88
2021-09-30T00:00:00,1632960000000,242.73,5.811,13.33
2021-10-01T00:00:00,1633046400000,244.48,0.721,1.75
2021-10-04T00:00:00,1633305600000,248.04,1.456,3.56
2021-10-05T00:00:00,1633392000000,283.96,14.482,35.92
2021-10-06T00:00:00,1633478400000,264.89,-6.716,-19.07
2021-10-07T00:00:00,1633564800000,251.7,-4.979,-13.19
2021-10-08T00:00:00,1633651200000,230.03,-8.609,-21.67
